data,id_cliente,tag_anterior,tag,motivo,quem_marcou
2026-09-12,C0000166,S260807-M2-CPB-DC-T3,S260807-M2-CPB-SM-T1,rotação de canal para SMS,SMS
2026-09-12,C0000202,S260807-M1-CPB-RC-T3,S260807-M1-CPB-AV-T1,rotação de canal para Agente virtual,Agente virtual
2026-09-12,C0000210,S260809-M3-CPB-WA-T1,S260809-M3-CPB-WA-T2,2ª tentativa no canal sem resposta,WhatsApp
2026-09-12,C0000295,S260809-M1-CPB-DC-T3,S260809-M1-CPB-SM-T1,rotação de canal para SMS,SMS
2026-09-12,C0000107,S260810-M1-CPB-DC-T3,S260810-M1-CPB-SM-T1,rotação de canal para SMS,SMS
2026-09-12,C0000126,S260810-B3-NCP-ND-G3,S260810-B3-NCP-ND-RE,giro esgotado → aguarda re-enriquecimento,Automático
2026-09-12,C0000282,S260810-B1-NCP-ND-G3,S260810-B1-NCP-ND-RE,giro esgotado → aguarda re-enriquecimento,Automático
2026-09-12,C0000311,S260810-B1-CPB-AV-T2,S260810-B1-CPA-DC-T1,contato no Discador → CPC A,Discador
2026-09-12,C0000359,S260810-B1-CPB-SM-T1,S260810-B1-CPB-SM-T2,2ª tentativa no canal sem resposta,SMS
2026-09-12,C0000382,S260810-M3-NCP-ND-G3,S260810-M3-NCP-ND-RE,giro esgotado → aguarda re-enriquecimento,Automático
2026-09-12,C0000050,S260811-A2-CPB-AV-T3,S260811-A2-CPB-DC-T1,rotação de canal para Discador,Discador
2026-09-12,C0000111,S260811-A1-CPB-DC-T1,S260811-A1-CPB-DC-T2,2ª tentativa no canal sem resposta,Discador
2026-09-12,C0000122,S260811-A1-CPB-SM-T3,S260811-A1-CPB-WA-T1,rotação de canal para WhatsApp,WhatsApp
2026-09-12,C0000384,S260811-B2-CPB-SM-T1,S260811-B2-CPB-SM-T2,2ª tentativa no canal sem resposta,SMS
2026-09-12,C0000106,S260812-B3-CPB-RC-T3,S260812-B3-CPB-SM-T1,rotação de canal para SMS,SMS
2026-09-12,C0000112,S260812-A2-CPB-AV-T2,S260812-A2-CPA-AV-T1,contato no Agente virtual → CPC A,Agente virtual
2026-09-12,C0000224,S260812-B1-CPB-AV-T1,S260812-B1-CPB-AV-T2,2ª tentativa no canal sem resposta,Agente virtual
2026-09-12,C0000367,S260812-B2-CPB-DC-T3,S260812-B2-CPB-SM-T1,rotação de canal para SMS,SMS
2026-09-12,C0000016,S260813-M1-CPB-AV-T2,S260813-M1-CPB-AV-T3,3ª tentativa no canal sem resposta,Agente virtual
2026-09-12,C0000115,S260813-A3-CPB-DC-T1,S260813-A3-CPB-DC-T2,2ª tentativa no canal sem resposta,Discador
2026-09-12,C0000145,S260813-A1-CPB-AV-T2,S260813-A1-CPB-AV-T3,3ª tentativa no canal sem resposta,Agente virtual
2026-09-12,C0000232,S260813-A3-CPB-WA-T1,S260813-A3-CPB-WA-T2,2ª tentativa no canal sem resposta,WhatsApp
2026-09-12,C0000324,S260813-M2-CPB-DC-T3,S260813-M2-CPB-SM-T1,rotação de canal para SMS,SMS
2026-09-12,C0000081,S260814-A1-CPB-AV-T3,S260814-A1-CPB-DC-T1,rotação de canal para Discador,Discador
2026-09-12,C0000089,S260814-B2-COL-WA,S260814-B2-PRE-WA-D-3,parcela a vencer,Sist. acordos
2026-09-12,C0000191,S260814-B1-CPB-RC-T3,S260814-B1-CPB-AV-T1,rotação de canal para Agente virtual,Agente virtual
2026-09-12,C0000252,S260814-M2-CPB-DC-T3,S260814-M2-CPB-SM-T1,rotação de canal para SMS,SMS
2026-09-12,C0000342,S260814-M2-CPB-SM-T1,S260814-M2-CPB-SM-T2,2ª tentativa no canal sem resposta,SMS
2026-09-12,C0000040,S260815-B1-CPB-SM-T2,S260815-B1-CPB-SM-T3,3ª tentativa no canal sem resposta,SMS
2026-09-12,C0000068,S260815-M2-CPB-RC-T1,S260815-M2-CPB-RC-T2,2ª tentativa no canal sem resposta,RCS
2026-09-12,C0000196,S260815-B2-CPB-DC-T3,S260815-B2-CPB-SM-T1,rotação de canal para SMS,SMS
2026-09-12,C0000099,S260816-M1-CPB-AV-T3,S260816-M1-CPB-DC-T1,rotação de canal para Discador,Discador
2026-09-12,C0000108,S260816-B1-CPB-DC-T2,S260816-B1-CPB-DC-T3,3ª tentativa no canal sem resposta,Discador
2026-09-12,C0000223,S260816-M1-CPB-AV-T3,S260816-M1-CPB-DC-T1,rotação de canal para Discador,Discador
2026-09-12,C0000358,S260816-B3-NCP-ND-G3,S260816-B3-CPA-RC-T1,contato no RCS → CPC A,RCS
2026-09-12,C0000393,S260816-M1-CPB-DC-T1,S260816-M1-CPB-DC-T2,2ª tentativa no canal sem resposta,Discador
2026-09-12,C0000029,S260818-B3-NCP-ND-G2,S260818-B3-NCP-ND-G3,3º ciclo de giro,Automático
2026-09-12,C0000109,S260818-B3-NCP-ND-G2,S260818-B3-NCP-ND-G3,3º ciclo de giro,Automático
2026-09-12,C0000110,S260818-M1-CPB-AV-T1,S260818-M1-CPB-AV-T2,2ª tentativa no canal sem resposta,Agente virtual
2026-09-12,C0000118,S260818-A2-NCP-ND-G2,S260818-A2-NCP-ND-G3,3º ciclo de giro,Automático
2026-09-12,C0000132,S260818-A2-CPB-DC-T2,S260818-A2-CPB-DC-T3,3ª tentativa no canal sem resposta,Discador
2026-09-12,C0000149,S260818-M2-CPB-DC-T2,S260818-M2-CPB-DC-T3,3ª tentativa no canal sem resposta,Discador
2026-09-12,C0000160,S260818-B3-NCP-ND-G2,S260818-B3-NCP-ND-G3,3º ciclo de giro,Automático
2026-09-12,C0000170,S260818-M2-NCP-ND-G2,S260818-M2-NCP-ND-G3,3º ciclo de giro,Automático
2026-09-12,C0000204,S260818-M1-CPB-AV-T1,S260818-M1-CPB-AV-T2,2ª tentativa no canal sem resposta,Agente virtual
2026-09-12,C0000221,S260818-B2-NCP-ND-G2,S260818-B2-NCP-ND-G3,3º ciclo de giro,Automático
2026-09-12,C0000231,S260818-M3-CPB-DC-T1,S260818-M3-CPA-DC-T1,contato no Discador → CPC A,Discador
2026-09-12,C0000235,S260818-M1-NCP-ND-G2,S260818-M1-NCP-ND-G3,3º ciclo de giro,Automático
2026-09-12,C0000248,S260818-M2-CPB-RC-T3,S260818-M2-CPB-AV-T1,rotação de canal para Agente virtual,Agente virtual
2026-09-12,C0000291,S260818-B1-NCP-ND-G2,S260818-B1-NCP-ND-G3,3º ciclo de giro,Automático
2026-09-12,C0000318,S260818-B3-NCP-ND-G2,S260818-B3-NCP-ND-G3,3º ciclo de giro,Automático
2026-09-12,C0000014,S260819-A3-CPB-SM-T3,S260819-A3-CPB-WA-T1,rotação de canal para WhatsApp,WhatsApp
2026-09-12,C0000011,S260820-B1-CPB-SM-T2,S260820-B1-CPB-SM-T3,3ª tentativa no canal sem resposta,SMS
2026-09-12,C0000143,S260820-B2-CPB-RC-T1,S260820-B2-CPB-RC-T2,2ª tentativa no canal sem resposta,RCS
2026-09-12,C0000180,S260820-B1-CPB-SM-T3,S260820-B1-CPB-WA-T1,rotação de canal para WhatsApp,WhatsApp
2026-09-12,C0000207,S260820-B3-CPB-RC-T1,S260820-B3-CPB-RC-T2,2ª tentativa no canal sem resposta,RCS
2026-09-12,C0000253,S260820-A1-CPB-DC-T3,S260820-A1-CPB-SM-T1,rotação de canal para SMS,SMS
2026-09-12,C0000328,S260820-M3-PRE-RC-D-3,S260820-M3-PRE-RC-D-2,parcela a vencer,Sist. acordos
2026-09-12,C0000018,S260821-B2-CPB-AV-T1,S260821-B2-CPB-AV-T2,2ª tentativa no canal sem resposta,Agente virtual
2026-09-12,C0000033,S260821-M3-CPB-SM-T2,S260821-M3-CPB-SM-T3,3ª tentativa no canal sem resposta,SMS
2026-09-12,C0000053,S260821-B1-CPB-DC-T3,S260821-B1-CPB-SM-T1,rotação de canal para SMS,SMS
2026-09-12,C0000236,S260821-A1-CPB-AV-T1,S260821-A1-CPB-AV-T2,2ª tentativa no canal sem resposta,Agente virtual
2026-09-12,C0000306,S260821-A1-QBR-RC-D1,S260821-A1-QBR-RC-D2,parcela vencida sem pagamento,Sist. acordos
2026-09-12,C0000124,S260822-B1-CPA-AV-T1,S260822-B1-CPB-AV-T1,sem resposta na ação de negociação → CPC B,Agente virtual
2026-09-12,C0000313,S260822-A3-NCP-ND-G2,S260822-A3-CPA-DC-T1,contato no Discador → CPC A,Discador
2026-09-12,C0000313,S260822-A3-CPA-DC-T1,S260822-A3-COL-DC,acordo ativo (colchão),Sist. acordos
2026-09-12,C0000383,S260822-M2-NCP-ND-G2,S260822-M2-CPA-DC-T1,contato no Discador → CPC A,Discador
2026-09-12,C0000383,S260822-M2-CPA-DC-T1,S260822-M2-COL-DC,acordo ativo (colchão),Sist. acordos
2026-09-12,C0000102,S260823-M2-QBR-WA-D4,S260823-M2-COL-WA,acordo ativo (colchão),Sist. acordos
2026-09-12,C0000259,S260823-B1-CPB-WA-T2,S260823-B1-CPB-WA-T3,3ª tentativa no canal sem resposta,WhatsApp
2026-09-12,C0000100,S260824-A1-CPB-AV-T3,S260824-A1-CPA-DC-T1,contato no Discador → CPC A,Discador
2026-09-12,C0000141,S260824-A3-CPB-DC-T2,S260824-A3-CPA-DC-T1,contato no Discador → CPC A,Discador
2026-09-12,C0000243,S260825-B3-CPB-RC-T1,S260825-B3-CPB-RC-T2,2ª tentativa no canal sem resposta,RCS
2026-09-12,C0000368,S260825-B1-CPB-WA-T1,S260825-B1-CPB-WA-T2,2ª tentativa no canal sem resposta,WhatsApp
2026-09-12,C0000030,S260826-B1-CPB-AV-T2,S260826-B1-CPB-AV-T3,3ª tentativa no canal sem resposta,Agente virtual
2026-09-12,C0000071,S260826-B1-NCP-ND-G1,S260826-B1-NCP-ND-G2,2º ciclo de giro,Automático
2026-09-12,C0000085,S260826-M3-PRE-AV-D-3,S260826-M3-COL-AV,acordo ativo (colchão),Sist. acordos
2026-09-12,C0000090,S260826-M1-NCP-ND-G1,S260826-M1-NCP-ND-G2,2º ciclo de giro,Automático
2026-09-12,C0000130,S260826-B3-NCP-ND-G1,S260826-B3-NCP-ND-G2,2º ciclo de giro,Automático
2026-09-12,C0000195,S260826-M2-CPB-AV-T1,S260826-M2-CPB-AV-T2,2ª tentativa no canal sem resposta,Agente virtual
2026-09-12,C0000228,S260826-M1-NCP-ND-G1,S260826-M1-NCP-ND-G2,2º ciclo de giro,Automático
2026-09-12,C0000290,S260826-A3-NCP-ND-G1,S260826-A3-NCP-ND-G2,2º ciclo de giro,Automático
2026-09-12,C0000377,S260826-B2-NCP-ND-G1,S260826-B2-NCP-ND-G2,2º ciclo de giro,Automático
2026-09-12,C0000379,S260826-A2-NCP-ND-G1,S260826-A2-NCP-ND-G2,2º ciclo de giro,Automático
2026-09-12,C0000389,S260826-M2-NCP-ND-G1,S260826-M2-NCP-ND-G2,2º ciclo de giro,Automático
2026-09-12,C0000391,S260826-M1-NCP-ND-G1,S260826-M1-NCP-ND-G2,2º ciclo de giro,Automático
2026-09-12,C0000039,S260827-B1-CPB-SM-T1,S260827-B1-CPB-SM-T2,2ª tentativa no canal sem resposta,SMS
2026-09-12,C0000193,S260828-B3-CPB-RC-T3,S260828-B3-CPB-SM-T1,rotação de canal para SMS,SMS
2026-09-12,C0000262,S260828-M1-CPB-DC-T3,S260828-M1-CPB-SM-T1,rotação de canal para SMS,SMS
2026-09-12,C0000269,S260828-B1-CPB-RC-T1,S260828-B1-CPA-RC-T1,contato no RCS → CPC A,RCS
2026-09-12,C0000269,S260828-B1-CPA-RC-T1,S260828-B1-COL-RC,acordo ativo (colchão),Sist. acordos
2026-09-12,C0000387,S260828-M1-CPA-AV-T1,S260828-M1-CPB-AV-T1,sem resposta na ação de negociação → CPC B,Agente virtual
2026-09-12,C0000105,S260829-B1-CPB-DC-T3,S260829-B1-CPB-SM-T1,rotação de canal para SMS,SMS
2026-09-12,C0000041,S260830-M3-CPB-RC-T3,S260830-M3-CPB-AV-T1,rotação de canal para Agente virtual,Agente virtual
2026-09-12,C0000062,S260830-A2-NCP-ND-G1,S260830-A2-CPA-AV-T1,contato no Agente virtual → CPC A,Agente virtual
2026-09-12,C0000134,S260830-M3-NCP-ND-G1,S260830-M3-CPA-AV-T1,contato no Agente virtual → CPC A,Agente virtual
2026-09-12,C0000134,S260830-M3-CPA-AV-T1,S260830-M3-COL-AV,acordo ativo (colchão),Sist. acordos
2026-09-12,C0000323,S260830-A1-CPB-RC-T3,S260830-A1-CPB-AV-T1,rotação de canal para Agente virtual,Agente virtual
2026-09-12,C0000335,S260830-A2-COL-RC,S260830-A2-PRE-RC-D-3,parcela a vencer,Sist. acordos
2026-09-12,C0000254,S260831-A1-CPB-WA-T2,S260831-A1-CPA-WA-T1,contato no WhatsApp → CPC A,WhatsApp
2026-09-12,C0000380,S260831-M1-CPB-RC-T3,S260831-M1-CPB-AV-T1,rotação de canal para Agente virtual,Agente virtual
2026-09-12,C0000366,S260901-M3-CPB-EM-T1,S260901-M3-CPB-EM-T2,2ª tentativa no canal sem resposta,E-mail
2026-09-12,C0000399,S260901-B1-NCP-ND-G1,S260901-B1-CPA-RC-T1,contato no RCS → CPC A,RCS
2026-09-12,C0000399,S260901-B1-CPA-RC-T1,S260901-B1-COL-RC,acordo ativo (colchão),Sist. acordos
2026-09-13,C0000080,S260805-M3-COL-DC,S260805-M3-PRE-DC-D-3,parcela a vencer,Sist. acordos
2026-09-13,C0000151,S260805-M1-PRE-RC-D-2,S260805-M1-PRE-RC-D-1,parcela a vencer,Sist. acordos
2026-09-13,C0000046,S260811-A1-NCP-ND-G3,S260811-A1-NCP-ND-RE,giro esgotado → aguarda re-enriquecimento,Automático
2026-09-13,C0000077,S260811-B3-NCP-ND-G3,S260811-B3-NCP-ND-RE,giro esgotado → aguarda re-enriquecimento,Automático
2026-09-13,C0000098,S260811-M3-NCP-ND-G3,S260811-M3-NCP-ND-RE,giro esgotado → aguarda re-enriquecimento,Automático
2026-09-13,C0000147,S260811-B1-NCP-ND-G3,S260811-B1-NCP-ND-RE,giro esgotado → aguarda re-enriquecimento,Automático
2026-09-13,C0000155,S260811-B3-NCP-ND-G3,S260811-B3-NCP-ND-RE,giro esgotado → aguarda re-enriquecimento,Automático
2026-09-13,C0000169,S260811-B3-NCP-ND-G3,S260811-B3-NCP-ND-RE,giro esgotado → aguarda re-enriquecimento,Automático
2026-09-13,C0000184,S260811-M2-NCP-ND-G3,S260811-M2-NCP-ND-RE,giro esgotado → aguarda re-enriquecimento,Automático
2026-09-13,C0000213,S260811-M3-NCP-ND-G3,S260811-M3-NCP-ND-RE,giro esgotado → aguarda re-enriquecimento,Automático
2026-09-13,C0000272,S260811-M2-NCP-ND-G3,S260811-M2-NCP-ND-RE,giro esgotado → aguarda re-enriquecimento,Automático
2026-09-13,C0000338,S260811-B1-NCP-ND-G3,S260811-B1-NCP-ND-RE,giro esgotado → aguarda re-enriquecimento,Automático
2026-09-13,C0000123,S260812-A1-COL-DC,S260812-A1-PRE-DC-D-3,parcela a vencer,Sist. acordos
2026-09-13,C0000089,S260814-B2-PRE-WA-D-3,S260814-B2-LIQ-WA,acordo quitado,Sist. acordos
2026-09-13,C0000153,S260815-M2-COL-RC,S260815-M2-PRE-RC-D-3,parcela a vencer,Sist. acordos
2026-09-13,C0000076,S260819-A3-NCP-ND-G2,S260819-A3-NCP-ND-G3,3º ciclo de giro,Automático
2026-09-13,C0000131,S260819-A1-NCP-ND-G2,S260819-A1-NCP-ND-G3,3º ciclo de giro,Automático
2026-09-13,C0000220,S260819-M1-NCP-ND-G2,S260819-M1-NCP-ND-G3,3º ciclo de giro,Automático
2026-09-13,C0000320,S260819-A2-NCP-ND-G2,S260819-A2-NCP-ND-G3,3º ciclo de giro,Automático
2026-09-13,C0000363,S260819-A2-NCP-ND-G2,S260819-A2-NCP-ND-G3,3º ciclo de giro,Automático
2026-09-13,C0000328,S260820-M3-PRE-RC-D-2,S260820-M3-PRE-RC-D-1,parcela a vencer,Sist. acordos
2026-09-13,C0000306,S260821-A1-QBR-RC-D2,S260821-A1-QBR-RC-D3,parcela vencida sem pagamento,Sist. acordos
2026-09-13,C0000001,S260827-M3-NCP-ND-G1,S260827-M3-NCP-ND-G2,2º ciclo de giro,Automático
2026-09-13,C0000129,S260827-A3-NCP-ND-G1,S260827-A3-NCP-ND-G2,2º ciclo de giro,Automático
2026-09-13,C0000162,S260827-A2-NCP-ND-G1,S260827-A2-NCP-ND-G2,2º ciclo de giro,Automático
2026-09-13,C0000179,S260827-M2-NCP-ND-G1,S260827-M2-NCP-ND-G2,2º ciclo de giro,Automático
2026-09-13,C0000188,S260827-M1-NCP-ND-G1,S260827-M1-NCP-ND-G2,2º ciclo de giro,Automático
2026-09-13,C0000217,S260827-A1-NCP-ND-G1,S260827-A1-NCP-ND-G2,2º ciclo de giro,Automático
2026-09-13,C0000271,S260827-B1-NCP-ND-G1,S260827-B1-NCP-ND-G2,2º ciclo de giro,Automático
2026-09-13,C0000284,S260827-B2-NCP-ND-G1,S260827-B2-NCP-ND-G2,2º ciclo de giro,Automático
2026-09-13,C0000371,S260827-M3-NCP-ND-G1,S260827-M3-NCP-ND-G2,2º ciclo de giro,Automático
2026-09-13,C0000335,S260830-A2-PRE-RC-D-3,S260830-A2-PRE-RC-D-2,parcela a vencer,Sist. acordos
2026-09-14,C0000197,S260803-M2-CPB-AV-T1,S260803-M2-CPB-AV-T2,2ª tentativa no canal sem resposta,Agente virtual
2026-09-14,C0000300,S260803-M1-CPB-DC-T3,S260803-M1-CPB-SM-T1,rotação de canal para SMS,SMS
2026-09-14,C0000347,S260803-M1-CPB-SM-T3,S260803-M1-CPB-WA-T1,rotação de canal para WhatsApp,WhatsApp
2026-09-14,C0000355,S260803-B2-CPB-DC-T3,S260803-B2-CPB-SM-T1,rotação de canal para SMS,SMS
2026-09-14,C0000150,S260804-B2-CPB-DC-T1,S260804-B2-CPB-DC-T2,2ª tentativa no canal sem resposta,Discador
2026-09-14,C0000250,S260804-M1-CPB-WA-T2,S260804-M1-CPB-WA-T3,3ª tentativa no canal sem resposta,WhatsApp
2026-09-14,C0000293,S260804-B3-CPB-SM-T2,S260804-B3-CPB-SM-T3,3ª tentativa no canal sem resposta,SMS
2026-09-14,C0000080,S260805-M3-PRE-DC-D-3,S260805-M3-COL-DC,acordo ativo (colchão),Sist. acordos
2026-09-14,C0000151,S260805-M1-PRE-RC-D-1,S260805-M1-COL-RC,acordo ativo (colchão),Sist. acordos
2026-09-14,C0000151,S260805-M1-COL-RC,S260805-M1-COL-WA,contato no WhatsApp,WhatsApp
2026-09-14,C0000181,S260805-B2-CPB-DC-T2,S260805-B2-CPB-DC-T3,3ª tentativa no canal sem resposta,Discador
2026-09-14,C0000283,S260805-B2-CPB-RC-T2,S260805-B2-CPB-RC-T3,3ª tentativa no canal sem resposta,RCS
2026-09-14,C0000103,S260806-A2-CPB-RC-T1,S260806-A2-CPB-RC-T2,2ª tentativa no canal sem resposta,RCS
2026-09-14,C0000216,S260806-A2-CPB-SM-T2,S260806-A2-CPB-SM-T3,3ª tentativa no canal sem resposta,SMS
2026-09-14,C0000218,S260806-B2-CPB-AV-T3,S260806-B2-CPB-DC-T1,rotação de canal para Discador,Discador
2026-09-14,C0000234,S260806-A2-CPB-SM-T3,S260806-A2-CPB-WA-T1,rotação de canal para WhatsApp,WhatsApp
2026-09-14,C0000333,S260806-A2-CPB-DC-T3,S260806-A2-CPB-SM-T1,rotação de canal para SMS,SMS
2026-09-14,C0000350,S260806-B3-CPB-WA-T2,S260806-B3-CPB-WA-T3,3ª tentativa no canal sem resposta,WhatsApp
2026-09-14,C0000350,S260806-B3-CPB-WA-T3,S260806-B3-NCP-ND-G1,esgotou os canais → Não CPC + re-enriquecimento,Automático
2026-09-14,C0000063,S260807-B2-CPB-WA-T2,S260807-B2-CPB-WA-T3,3ª tentativa no canal sem resposta,WhatsApp
2026-09-14,C0000069,S260807-M3-CPB-AV-T3,S260807-M3-CPB-DC-T1,rotação de canal para Discador,Discador
2026-09-14,C0000144,S260807-M1-CPB-AV-T1,S260807-M1-CPA-AV-T1,contato no Agente virtual → CPC A,Agente virtual
2026-09-14,C0000144,S260807-M1-CPA-AV-T1,S260807-M1-COL-AV,acordo ativo (colchão),Sist. acordos
2026-09-14,C0000166,S260807-M2-CPB-SM-T1,S260807-M2-CPB-SM-T2,2ª tentativa no canal sem resposta,SMS
2026-09-14,C0000202,S260807-M1-CPB-AV-T1,S260807-M1-CPB-AV-T2,2ª tentativa no canal sem resposta,Agente virtual
2026-09-14,C0000210,S260809-M3-CPB-WA-T2,S260809-M3-CPA-WA-T1,contato no WhatsApp → CPC A,WhatsApp
2026-09-14,C0000210,S260809-M3-CPA-WA-T1,S260809-M3-COL-WA,acordo ativo (colchão),Sist. acordos
2026-09-14,C0000295,S260809-M1-CPB-SM-T1,S260809-M1-CPB-SM-T2,2ª tentativa no canal sem resposta,SMS
2026-09-14,C0000107,S260810-M1-CPB-SM-T1,S260810-M1-CPB-SM-T2,2ª tentativa no canal sem resposta,SMS
2026-09-14,C0000311,S260810-B1-CPA-DC-T1,S260810-B1-CPB-DC-T1,sem resposta na ação de negociação → CPC B,Discador
2026-09-14,C0000359,S260810-B1-CPB-SM-T2,S260810-B1-CPB-SM-T3,3ª tentativa no canal sem resposta,SMS
2026-09-14,C0000050,S260811-A2-CPB-DC-T1,S260811-A2-CPB-DC-T2,2ª tentativa no canal sem resposta,Discador
2026-09-14,C0000111,S260811-A1-CPB-DC-T2,S260811-A1-CPB-DC-T3,3ª tentativa no canal sem resposta,Discador
2026-09-14,C0000122,S260811-A1-CPB-WA-T1,S260811-A1-CPB-WA-T2,2ª tentativa no canal sem resposta,WhatsApp
2026-09-14,C0000384,S260811-B2-CPB-SM-T2,S260811-B2-CPB-SM-T3,3ª tentativa no canal sem resposta,SMS
2026-09-14,C0000395,S260811-B1-CPB-AV-T1,S260811-B1-CPB-AV-T2,2ª tentativa no canal sem resposta,Agente virtual
2026-09-14,C0000055,S260812-M2-NCP-ND-G3,S260812-M2-NCP-ND-RE,giro esgotado → aguarda re-enriquecimento,Automático
2026-09-14,C0000083,S260812-M2-NCP-ND-G3,S260812-M2-NCP-ND-RE,giro esgotado → aguarda re-enriquecimento,Automático
2026-09-14,C0000106,S260812-B3-CPB-SM-T1,S260812-B3-CPB-SM-T2,2ª tentativa no canal sem resposta,SMS
2026-09-14,C0000112,S260812-A2-CPA-AV-T1,S260812-A2-CPB-AV-T1,sem resposta na ação de negociação → CPC B,Agente virtual
2026-09-14,C0000123,S260812-A1-PRE-DC-D-3,S260812-A1-PRE-DC-D-2,parcela a vencer,Sist. acordos
2026-09-14,C0000161,S260812-M2-NCP-ND-G3,S260812-M2-NCP-ND-RE,giro esgotado → aguarda re-enriquecimento,Automático
2026-09-14,C0000224,S260812-B1-CPB-AV-T2,S260812-B1-CPB-AV-T3,3ª tentativa no canal sem resposta,Agente virtual
2026-09-14,C0000264,S260812-A3-NCP-ND-G3,S260812-A3-NCP-ND-RE,giro esgotado → aguarda re-enriquecimento,Automático
2026-09-14,C0000286,S260812-A1-NCP-ND-G3,S260812-A1-NCP-ND-RE,giro esgotado → aguarda re-enriquecimento,Automático
2026-09-14,C0000367,S260812-B2-CPB-SM-T1,S260812-B2-CPB-SM-T2,2ª tentativa no canal sem resposta,SMS
2026-09-14,C0000016,S260813-M1-CPB-AV-T3,S260813-M1-CPB-DC-T1,rotação de canal para Discador,Discador
2026-09-14,C0000115,S260813-A3-CPB-DC-T2,S260813-A3-CPA-DC-T1,contato no Discador → CPC A,Discador
2026-09-14,C0000115,S260813-A3-CPA-DC-T1,S260813-A3-COL-DC,acordo ativo (colchão),Sist. acordos
2026-09-14,C0000145,S260813-A1-CPB-AV-T3,S260813-A1-CPB-DC-T1,rotação de canal para Discador,Discador
2026-09-14,C0000232,S260813-A3-CPB-WA-T2,S260813-A3-CPB-WA-T3,3ª tentativa no canal sem resposta,WhatsApp
2026-09-14,C0000324,S260813-M2-CPB-SM-T1,S260813-M2-CPB-SM-T2,2ª tentativa no canal sem resposta,SMS
2026-09-14,C0000081,S260814-A1-CPB-DC-T1,S260814-A1-CPB-DC-T2,2ª tentativa no canal sem resposta,Discador
2026-09-14,C0000191,S260814-B1-CPB-AV-T1,S260814-B1-CPA-AV-T1,contato no Agente virtual → CPC A,Agente virtual
2026-09-14,C0000252,S260814-M2-CPB-SM-T1,S260814-M2-CPB-SM-T2,2ª tentativa no canal sem resposta,SMS
2026-09-14,C0000342,S260814-M2-CPB-SM-T2,S260814-M2-CPB-SM-T3,3ª tentativa no canal sem resposta,SMS
2026-09-14,C0000040,S260815-B1-CPB-SM-T3,S260815-B1-CPB-WA-T1,rotação de canal para WhatsApp,WhatsApp
2026-09-14,C0000068,S260815-M2-CPB-RC-T2,S260815-M2-CPB-RC-T3,3ª tentativa no canal sem resposta,RCS
2026-09-14,C0000133,S260815-M2-CPA-RC-T1,S260815-M2-CPB-RC-T1,sem resposta na ação de negociação → CPC B,RCS
2026-09-14,C0000153,S260815-M2-PRE-RC-D-3,S260815-M2-PRE-RC-D-2,parcela a vencer,Sist. acordos
2026-09-14,C0000196,S260815-B2-CPB-SM-T1,S260815-B2-CPB-SM-T2,2ª tentativa no canal sem resposta,SMS
2026-09-14,C0000099,S260816-M1-CPB-DC-T1,S260816-M1-CPA-DC-T1,contato no Discador → CPC A,Discador
2026-09-14,C0000108,S260816-B1-CPB-DC-T3,S260816-B1-CPB-SM-T1,rotação de canal para SMS,SMS
2026-09-14,C0000223,S260816-M1-CPB-DC-T1,S260816-M1-CPB-DC-T2,2ª tentativa no canal sem resposta,Discador
2026-09-14,C0000358,S260816-B3-CPA-RC-T1,S260816-B3-CPB-RC-T1,sem resposta na ação de negociação → CPC B,RCS
2026-09-14,C0000393,S260816-M1-CPB-DC-T2,S260816-M1-CPB-DC-T3,3ª tentativa no canal sem resposta,Discador
2026-09-14,C0000051,S260817-A3-CPB-EM-T1,S260817-A3-CPB-EM-T2,2ª tentativa no canal sem resposta,E-mail
2026-09-14,C0000110,S260818-M1-CPB-AV-T2,S260818-M1-CPB-AV-T3,3ª tentativa no canal sem resposta,Agente virtual
2026-09-14,C0000132,S260818-A2-CPB-DC-T3,S260818-A2-CPB-SM-T1,rotação de canal para SMS,SMS
2026-09-14,C0000149,S260818-M2-CPB-DC-T3,S260818-M2-CPB-SM-T1,rotação de canal para SMS,SMS
2026-09-14,C0000204,S260818-M1-CPB-AV-T2,S260818-M1-CPB-AV-T3,3ª tentativa no canal sem resposta,Agente virtual
2026-09-14,C0000231,S260818-M3-CPA-DC-T1,S260818-M3-CPB-DC-T1,sem resposta na ação de negociação → CPC B,Discador
2026-09-14,C0000248,S260818-M2-CPB-AV-T1,S260818-M2-CPB-AV-T2,2ª tentativa no canal sem resposta,Agente virtual
2026-09-14,C0000014,S260819-A3-CPB-WA-T1,S260819-A3-CPA-WA-T1,contato no WhatsApp → CPC A,WhatsApp
2026-09-14,C0000011,S260820-B1-CPB-SM-T3,S260820-B1-CPB-WA-T1,rotação de canal para WhatsApp,WhatsApp
2026-09-14,C0000025,S260820-B3-NCP-ND-G2,S260820-B3-NCP-ND-G3,3º ciclo de giro,Automático
2026-09-14,C0000028,S260820-B3-NCP-ND-G2,S260820-B3-NCP-ND-G3,3º ciclo de giro,Automático
2026-09-14,C0000032,S260820-B2-CPA-WA-T1,S260820-B2-CPB-WA-T1,sem resposta na ação de negociação → CPC B,WhatsApp
2026-09-14,C0000049,S260820-M2-NCP-ND-G2,S260820-M2-NCP-ND-G3,3º ciclo de giro,Automático
2026-09-14,C0000088,S260820-B3-NCP-ND-G2,S260820-B3-NCP-ND-G3,3º ciclo de giro,Automático
